orderNumber, styleNumber, units, price
112173,5012173,12273,141.94
112174,5012174,12274,141.95
112175,5012175,12275,141.96
112176,5012176,12276,141.97
112177,5012177,12277,141.98
112178,5012178,12278,141.99
112179,5012179,12279,142
112180,5012180,12280,142.01
112181,5012181,12281,142.02
112182,5012182,12282,142.03
112183,5012183,12283,142.04
112184,5012184,12284,142.05
112185,5012185,12285,142.06
112186,5012186,12286,142.07
112187,5012187,12287,142.08
112188,5012188,12288,142.09
112189,5012189,12289,142.1
112190,5012190,12290,142.11
112191,5012191,12291,142.12
112192,5012192,12292,142.13
112193,5012193,12293,142.14
112194,5012194,12294,142.15
112195,5012195,12295,142.16
112196,5012196,12296,142.17
112197,5012197,12297,142.18
112198,5012198,12298,142.19
112199,5012199,12299,142.2
112200,5012200,12300,142.21
112201,5012201,12301,142.22
112202,5012202,12302,142.23
112203,5012203,12303,142.24
112204,5012204,12304,142.25
112205,5012205,12305,142.26
112206,5012206,12306,142.27
112207,5012207,12307,142.28
112208,5012208,12308,142.29
112209,5012209,12309,142.3
112210,5012210,12310,142.31
112211,5012211,12311,142.32
112212,5012212,12312,142.33
112213,5012213,12313,142.34
112214,5012214,12314,142.35
112215,5012215,12315,142.36
112216,5012216,12316,142.37
112217,5012217,12317,142.38
112218,5012218,12318,142.39
112219,5012219,12319,142.4
112220,5012220,12320,142.41
112221,5012221,12321,142.42
112222,5012222,12322,142.43
112223,5012223,12323,142.44
112224,5012224,12324,142.45
112225,5012225,12325,142.46
112226,5012226,12326,142.47
112227,5012227,12327,142.48
112228,5012228,12328,142.49
112229,5012229,12329,142.5
112230,5012230,12330,142.51
112231,5012231,12331,142.52
112232,5012232,12332,142.53
112233,5012233,12333,142.54
112234,5012234,12334,142.55
112235,5012235,12335,142.56
112236,5012236,12336,142.57
112237,5012237,12337,142.58
112238,5012238,12338,142.59
112239,5012239,12339,142.6
112240,5012240,12340,142.61
112241,5012241,12341,142.62
112242,5012242,12342,142.63
112243,5012243,12343,142.64
112244,5012244,12344,142.65
112245,5012245,12345,142.66
112246,5012246,12346,142.67
112247,5012247,12347,142.68
112248,5012248,12348,142.69
112249,5012249,12349,142.7
112250,5012250,12350,142.71
112251,5012251,12351,142.72
112252,5012252,12352,142.73
112253,5012253,12353,142.74
112254,5012254,12354,142.75
112255,5012255,12355,142.76
112256,5012256,12356,142.77
112257,5012257,12357,142.78
112258,5012258,12358,142.79
112259,5012259,12359,142.8
112260,5012260,12360,142.81
112261,5012261,12361,142.82
112262,5012262,12362,142.83
112263,5012263,12363,142.84
112264,5012264,12364,142.85
112265,5012265,12365,142.86
112266,5012266,12366,142.87
112267,5012267,12367,142.88
112268,5012268,12368,142.89
112269,5012269,12369,142.9
112270,5012270,12370,142.91
112271,5012271,12371,142.92
112272,5012272,12372,142.93
112273,5012273,12373,142.94
112274,5012274,12374,142.95
112275,5012275,12375,142.96
112276,5012276,12376,142.97
112277,5012277,12377,142.98
112278,5012278,12378,142.99
112279,5012279,12379,143
112280,5012280,12380,143.01
112281,5012281,12381,143.02
112282,5012282,12382,143.03
112283,5012283,12383,143.04
112284,5012284,12384,143.05
112285,5012285,12385,143.06
112286,5012286,12386,143.07
112287,5012287,12387,143.08
112288,5012288,12388,143.09
112289,5012289,12389,143.1
112290,5012290,12390,143.11
112291,5012291,12391,143.12
112292,5012292,12392,143.13
112293,5012293,12393,143.14
112294,5012294,12394,143.15
112295,5012295,12395,143.16
112296,5012296,12396,143.17
112297,5012297,12397,143.18
112298,5012298,12398,143.19
112299,5012299,12399,143.2
112300,5012300,12400,143.21
112301,5012301,12401,143.22
112302,5012302,12402,143.23
112303,5012303,12403,143.24
112304,5012304,12404,143.25
112305,5012305,12405,143.26
112306,5012306,12406,143.27
112307,5012307,12407,143.28
112308,5012308,12408,143.29
112309,5012309,12409,143.3
112310,5012310,12410,143.31
112311,5012311,12411,143.32
112312,5012312,12412,143.33
112313,5012313,12413,143.34
112314,5012314,12414,143.35
112315,5012315,12415,143.36
112316,5012316,12416,143.37
112317,5012317,12417,143.38
112318,5012318,12418,143.39
112319,5012319,12419,143.4
112320,5012320,12420,143.41
112321,5012321,12421,143.42
112322,5012322,12422,143.43
112323,5012323,12423,143.44
112324,5012324,12424,143.45
112325,5012325,12425,143.46
112326,5012326,12426,143.47
112327,5012327,12427,143.48
112328,5012328,12428,143.49
112329,5012329,12429,143.5
112330,5012330,12430,143.51
112331,5012331,12431,143.52
112332,5012332,12432,143.53
112333,5012333,12433,143.54
112334,5012334,12434,143.55
112335,5012335,12435,143.56
112336,5012336,12436,143.57
112337,5012337,12437,143.58
112338,5012338,12438,143.59
112339,5012339,12439,143.6
112340,5012340,12440,143.61
112341,5012341,12441,143.62
112342,5012342,12442,143.63
112343,5012343,12443,143.64
112344,5012344,12444,143.65
112345,5012345,12445,143.66
112346,5012346,12446,143.67
112347,5012347,12447,143.68
112348,5012348,12448,143.69
112349,5012349,12449,143.7
112350,5012350,12450,143.71
112351,5012351,12451,143.72
112352,5012352,12452,143.73
112353,5012353,12453,143.74
112354,5012354,12454,143.75
112355,5012355,12455,143.76
112356,5012356,12456,143.77
112357,5012357,12457,143.78
112358,5012358,12458,143.79
112359,5012359,12459,143.8
112360,5012360,12460,143.81
112361,5012361,12461,143.82
112362,5012362,12462,143.83
112363,5012363,12463,143.84
112364,5012364,12464,143.85
112365,5012365,12465,143.86
112366,5012366,12466,143.87
112367,5012367,12467,143.88
112368,5012368,12468,143.89
112369,5012369,12469,143.9
112370,5012370,12470,143.91
112371,5012371,12471,143.92
112372,5012372,12472,143.93
112373,5012373,12473,143.94
112374,5012374,12474,143.95
112375,5012375,12475,143.96
112376,5012376,12476,143.97
112377,5012377,12477,143.98
112378,5012378,12478,143.99
112379,5012379,12479,144
112380,5012380,12480,144.01
112381,5012381,12481,144.02
112382,5012382,12482,144.03
112383,5012383,12483,144.04
112384,5012384,12484,144.05
112385,5012385,12485,144.06
112386,5012386,12486,144.07
112387,5012387,12487,144.08
112388,5012388,12488,144.09
112389,5012389,12489,144.1
112390,5012390,12490,144.11
112391,5012391,12491,144.12
112392,5012392,12492,144.13
112393,5012393,12493,144.14
112394,5012394,12494,144.15
112395,5012395,12495,144.16
112396,5012396,12496,144.17
112397,5012397,12497,144.18
112398,5012398,12498,144.19
112399,5012399,12499,144.2
112400,5012400,12500,144.21
112401,5012401,12501,144.22
112402,5012402,12502,144.23
112403,5012403,12503,144.24
112404,5012404,12504,144.25
112405,5012405,12505,144.26
112406,5012406,12506,144.27
112407,5012407,12507,144.28
112408,5012408,12508,144.29
112409,5012409,12509,144.3
112410,5012410,12510,144.31
112411,5012411,12511,144.32
112412,5012412,12512,144.33
112413,5012413,12513,144.34
112414,5012414,12514,144.35
112415,5012415,12515,144.36
112416,5012416,12516,144.37
112417,5012417,12517,144.38
112418,5012418,12518,144.39
112419,5012419,12519,144.4
112420,5012420,12520,144.41
112421,5012421,12521,144.42
112422,5012422,12522,144.43
112423,5012423,12523,144.44
112424,5012424,12524,144.45
112425,5012425,12525,144.46
112426,5012426,12526,144.47
112427,5012427,12527,144.48
112428,5012428,12528,144.49
112429,5012429,12529,144.5
112430,5012430,12530,144.51
112431,5012431,12531,144.52
112432,5012432,12532,144.53
112433,5012433,12533,144.54
112434,5012434,12534,144.55
112435,5012435,12535,144.56
112436,5012436,12536,144.57
112437,5012437,12537,144.58
112438,5012438,12538,144.59
112439,5012439,12539,144.6
112440,5012440,12540,144.61
112441,5012441,12541,144.62
112442,5012442,12542,144.63
112443,5012443,12543,144.64
112444,5012444,12544,144.65
112445,5012445,12545,144.66
112446,5012446,12546,144.67
112447,5012447,12547,144.68
112448,5012448,12548,144.69
112449,5012449,12549,144.7
112450,5012450,12550,144.71
112451,5012451,12551,144.72
112452,5012452,12552,144.73
112453,5012453,12553,144.74
112454,5012454,12554,144.75
112455,5012455,12555,144.76
112456,5012456,12556,144.77
112457,5012457,12557,144.78
112458,5012458,12558,144.79
112459,5012459,12559,144.8
112460,5012460,12560,144.81
112461,5012461,12561,144.82
112462,5012462,12562,144.83
112463,5012463,12563,144.84
112464,5012464,12564,144.85
112465,5012465,12565,144.86
112466,5012466,12566,144.87
112467,5012467,12567,144.88
112468,5012468,12568,144.89
112469,5012469,12569,144.9
112470,5012470,12570,144.91
112471,5012471,12571,144.92
112472,5012472,12572,144.93
112473,5012473,12573,144.94
112474,5012474,12574,144.95
112475,5012475,12575,144.96
112476,5012476,12576,144.97
112477,5012477,12577,144.98
112478,5012478,12578,144.99
112479,5012479,12579,145
112480,5012480,12580,145.01
112481,5012481,12581,145.02
112482,5012482,12582,145.03
112483,5012483,12583,145.04
112484,5012484,12584,145.05
112485,5012485,12585,145.06
112486,5012486,12586,145.07
112487,5012487,12587,145.08
112488,5012488,12588,145.09
112489,5012489,12589,145.1
112490,5012490,12590,145.11
112491,5012491,12591,145.12
112492,5012492,12592,145.13
112493,5012493,12593,145.14
112494,5012494,12594,145.15
112495,5012495,12595,145.16
112496,5012496,12596,145.17
112497,5012497,12597,145.18
112498,5012498,12598,145.19
112499,5012499,12599,145.2
112500,5012500,12600,145.21
112501,5012501,12601,145.22
112502,5012502,12602,145.23
112503,5012503,12603,145.24
112504,5012504,12604,145.25
112505,5012505,12605,145.26
112506,5012506,12606,145.27
112507,5012507,12607,145.28
112508,5012508,12608,145.29
112509,5012509,12609,145.3
112510,5012510,12610,145.31
112511,5012511,12611,145.32
112512,5012512,12612,145.33
112513,5012513,12613,145.34
112514,5012514,12614,145.35
112515,5012515,12615,145.36
112516,5012516,12616,145.37
112517,5012517,12617,145.38
112518,5012518,12618,145.39
112519,5012519,12619,145.4
112520,5012520,12620,145.41
112521,5012521,12621,145.42
112522,5012522,12622,145.43
112523,5012523,12623,145.44
112524,5012524,12624,145.45
112525,5012525,12625,145.46
112526,5012526,12626,145.47
112527,5012527,12627,145.48
112528,5012528,12628,145.49
112529,5012529,12629,145.5
112530,5012530,12630,145.51
112531,5012531,12631,145.52
112532,5012532,12632,145.53
112533,5012533,12633,145.54
112534,5012534,12634,145.55
112535,5012535,12635,145.56
112536,5012536,12636,145.57
112537,5012537,12637,145.58
112538,5012538,12638,145.59
112539,5012539,12639,145.6
112540,5012540,12640,145.61
112541,5012541,12641,145.62
112542,5012542,12642,145.63
112543,5012543,12643,145.64
112544,5012544,12644,145.65
112545,5012545,12645,145.66
112546,5012546,12646,145.67
112547,5012547,12647,145.68
112548,5012548,12648,145.69
112549,5012549,12649,145.7
112550,5012550,12650,145.71
112551,5012551,12651,145.72
112552,5012552,12652,145.73
112553,5012553,12653,145.74
112554,5012554,12654,145.75
112555,5012555,12655,145.76
112556,5012556,12656,145.77
112557,5012557,12657,145.78
112558,5012558,12658,145.79
112559,5012559,12659,145.8
112560,5012560,12660,145.81
112561,5012561,12661,145.82
112562,5012562,12662,145.83
112563,5012563,12663,145.84
112564,5012564,12664,145.85
112565,5012565,12665,145.86
112566,5012566,12666,145.87
112567,5012567,12667,145.88
112568,5012568,12668,145.89
112569,5012569,12669,145.9
112570,5012570,12670,145.91
112571,5012571,12671,145.92
112572,5012572,12672,145.93
112573,5012573,12673,145.94
112574,5012574,12674,145.95
112575,5012575,12675,145.96
112576,5012576,12676,145.97
112577,5012577,12677,145.98
112578,5012578,12678,145.99
112579,5012579,12679,146
112580,5012580,12680,146.01
112581,5012581,12681,146.02
112582,5012582,12682,146.03
112583,5012583,12683,146.04
112584,5012584,12684,146.05
112585,5012585,12685,146.06
112586,5012586,12686,146.07
112587,5012587,12687,146.08
112588,5012588,12688,146.09
112589,5012589,12689,146.1
112590,5012590,12690,146.11
112591,5012591,12691,146.12
112592,5012592,12692,146.13
112593,5012593,12693,146.14
112594,5012594,12694,146.15
112595,5012595,12695,146.16
112596,5012596,12696,146.17
112597,5012597,12697,146.18
112598,5012598,12698,146.19
112599,5012599,12699,146.2
112600,5012600,12700,146.21
112601,5012601,12701,146.22
112602,5012602,12702,146.23
112603,5012603,12703,146.24
112604,5012604,12704,146.25
112605,5012605,12705,146.26
112606,5012606,12706,146.27
112607,5012607,12707,146.28
112608,5012608,12708,146.29
112609,5012609,12709,146.3
112610,5012610,12710,146.31
112611,5012611,12711,146.32
112612,5012612,12712,146.33
112613,5012613,12713,146.34
112614,5012614,12714,146.35
112615,5012615,12715,146.36
112616,5012616,12716,146.37
112617,5012617,12717,146.38
112618,5012618,12718,146.39
112619,5012619,12719,146.4
112620,5012620,12720,146.41
112621,5012621,12721,146.42
112622,5012622,12722,146.43
112623,5012623,12723,146.44
112624,5012624,12724,146.45
112625,5012625,12725,146.46
112626,5012626,12726,146.47
112627,5012627,12727,146.48
112628,5012628,12728,146.49
112629,5012629,12729,146.5
112630,5012630,12730,146.51
112631,5012631,12731,146.52
112632,5012632,12732,146.53
112633,5012633,12733,146.54
112634,5012634,12734,146.55
112635,5012635,12735,146.56
112636,5012636,12736,146.57
112637,5012637,12737,146.58
112638,5012638,12738,146.59
112639,5012639,12739,146.6
112640,5012640,12740,146.61
112641,5012641,12741,146.62
112642,5012642,12742,146.63
112643,5012643,12743,146.64
112644,5012644,12744,146.65
112645,5012645,12745,146.66
112646,5012646,12746,146.67
112647,5012647,12747,146.68
112648,5012648,12748,146.69
112649,5012649,12749,146.7
112650,5012650,12750,146.71
112651,5012651,12751,146.72
112652,5012652,12752,146.73
112653,5012653,12753,146.74
112654,5012654,12754,146.75
112655,5012655,12755,146.76
112656,5012656,12756,146.77
112657,5012657,12757,146.78
112658,5012658,12758,146.79
112659,5012659,12759,146.8
112660,5012660,12760,146.81
112661,5012661,12761,146.82
112662,5012662,12762,146.83
112663,5012663,12763,146.84
112664,5012664,12764,146.85
112665,5012665,12765,146.86
112666,5012666,12766,146.87
112667,5012667,12767,146.88
112668,5012668,12768,146.89
112669,5012669,12769,146.9
112670,5012670,12770,146.91
112671,5012671,12771,146.92
112672,5012672,12772,146.93
112673,5012673,12773,146.94
112674,5012674,12774,146.95
112675,5012675,12775,146.96
112676,5012676,12776,146.97
112677,5012677,12777,146.98
112678,5012678,12778,146.99
112679,5012679,12779,147
112680,5012680,12780,147.01
112681,5012681,12781,147.02
112682,5012682,12782,147.03
112683,5012683,12783,147.04
112684,5012684,12784,147.05
112685,5012685,12785,147.06
112686,5012686,12786,147.07
112687,5012687,12787,147.08
112688,5012688,12788,147.09
112689,5012689,12789,147.1
112690,5012690,12790,147.11
112691,5012691,12791,147.12
112692,5012692,12792,147.13
112693,5012693,12793,147.14
112694,5012694,12794,147.15
112695,5012695,12795,147.16
112696,5012696,12796,147.17
112697,5012697,12797,147.18
112698,5012698,12798,147.19
112699,5012699,12799,147.2
112700,5012700,12800,147.21
112701,5012701,12801,147.22
112702,5012702,12802,147.23
112703,5012703,12803,147.24
112704,5012704,12804,147.25
112705,5012705,12805,147.26
112706,5012706,12806,147.27
112707,5012707,12807,147.28
112708,5012708,12808,147.29
112709,5012709,12809,147.3
112710,5012710,12810,147.31
112711,5012711,12811,147.32
112712,5012712,12812,147.33
112713,5012713,12813,147.34
112714,5012714,12814,147.35
112715,5012715,12815,147.36
112716,5012716,12816,147.37
112717,5012717,12817,147.38
112718,5012718,12818,147.39
112719,5012719,12819,147.4
112720,5012720,12820,147.41
112721,5012721,12821,147.42
112722,5012722,12822,147.43
112723,5012723,12823,147.44
112724,5012724,12824,147.45
112725,5012725,12825,147.46
112726,5012726,12826,147.47
112727,5012727,12827,147.48
112728,5012728,12828,147.49
112729,5012729,12829,147.5
112730,5012730,12830,147.51
112731,5012731,12831,147.52
112732,5012732,12832,147.53
112733,5012733,12833,147.54
112734,5012734,12834,147.55
112735,5012735,12835,147.56
112736,5012736,12836,147.57
112737,5012737,12837,147.58
112738,5012738,12838,147.59
112739,5012739,12839,147.6
112740,5012740,12840,147.61
112741,5012741,12841,147.62
112742,5012742,12842,147.63
112743,5012743,12843,147.64
112744,5012744,12844,147.65
112745,5012745,12845,147.66
112746,5012746,12846,147.67
112747,5012747,12847,147.68
112748,5012748,12848,147.69
112749,5012749,12849,147.7
112750,5012750,12850,147.71
112751,5012751,12851,147.72
112752,5012752,12852,147.73
112753,5012753,12853,147.74
112754,5012754,12854,147.75
112755,5012755,12855,147.76
112756,5012756,12856,147.77
112757,5012757,12857,147.78
112758,5012758,12858,147.79
112759,5012759,12859,147.8
112760,5012760,12860,147.81
112761,5012761,12861,147.82
112762,5012762,12862,147.83
112763,5012763,12863,147.84
112764,5012764,12864,147.85
112765,5012765,12865,147.86
112766,5012766,12866,147.87
112767,5012767,12867,147.88
112768,5012768,12868,147.89
112769,5012769,12869,147.9
112770,5012770,12870,147.91
112771,5012771,12871,147.92
112772,5012772,12872,147.93
112773,5012773,12873,147.94
112774,5012774,12874,147.95
112775,5012775,12875,147.96
112776,5012776,12876,147.97
112777,5012777,12877,147.98
112778,5012778,12878,147.99
112779,5012779,12879,148
112780,5012780,12880,148.01
112781,5012781,12881,148.02
112782,5012782,12882,148.03
112783,5012783,12883,148.04
112784,5012784,12884,148.05
112785,5012785,12885,148.06
112786,5012786,12886,148.07
112787,5012787,12887,148.08
